metric_path,n,mean,sd,ci95_low,ci95_high,min,max,files
gaussian_copula.utility.models.mlp.delta_same_model_scores[5],3,1.2140107508052083,0.8097553629426668,0.2976862963307323,2.1303352052796845,0.653233028275813,2.142357949658418,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.mlp.delta_same_model_scores[6],3,3.050232896049304,0.9147464353056434,2.015099858747935,4.085365933350673,2.500707238635707,4.1061981343706,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.mlp.delta_same_model_scores[7],3,0.5422498533843271,1.9090038948996226,-1.6179914153201818,2.702491122088836,-1.6581092557143702,1.7569314341022995,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.mlp.delta_same_model_scores[8],3,-0.6221403883438686,1.4609247530989873,-2.275332375300145,1.0310515986124078,-2.2942874721826847,0.4069208001344433,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.mlp.delta_same_model_scores[9],3,0.12800010736362136,2.346424238052693,-2.5272288769630373,2.7832290916902798,-1.561367785353371,2.807141411420538,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.mlp.trtr_ci95[0],3,-4.686138973162046,0.9946476805098567,-5.811688781100803,-3.5605891652232886,-5.607199606965577,-3.6314205631561554,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.mlp.trtr_ci95[1],3,-1.827237544703347,0.21410739546546917,-2.0695228710220044,-1.5849522183846896,-2.0727164576844985,-1.679060827074806,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.mlp.trtr_mean,3,-3.1479688918798225,0.538591875056253,-3.7574429734120853,-2.5384948103475597,-3.7018230040480105,-2.6260613779987816,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.mlp.trtr_scores[0],3,-4.863238581028899,3.588198555022885,-8.923667488259547,-0.8028096737982517,-7.461147778676299,-0.7690523780527625,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.mlp.trtr_scores[1],3,-2.269074434671143,1.5488937536461416,-4.021812716874053,-0.5163361524682326,-3.1904841529438563,-0.48084369692130946,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.mlp.trtr_scores[2],3,-2.952596924947225,0.5468938127576249,-3.5714655333741856,-2.333728316520264,-3.579413242045927,-2.572714554129608,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.mlp.trtr_scores[3],3,-2.2191502159362595,2.677455076547899,-5.248975857944856,0.8106754260723372,-5.292826306621257,-0.39395101839801816,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.mlp.trtr_scores[4],3,-1.7323081756226262,0.519947665257489,-2.3206843476444465,-1.1439320036008058,-2.3054210082679023,-1.2908265018378988,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.mlp.trtr_scores[5],3,-2.3016679802870477,0.1555114011040411,-2.4776456968944167,-2.1256902636796786,-2.4401373750516564,-2.133420829604746,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.mlp.trtr_scores[6],3,-7.3180280997578055,2.408833217759904,-10.043879492902729,-4.592176706612883,-8.738406031227315,-4.536759133195142,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.mlp.trtr_scores[7],3,-2.5133155937958462,1.6336971762971142,-4.362017982634408,-0.6646132049572842,-4.3951386031223985,-1.4582853570241494,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.mlp.trtr_scores[8],3,-1.3884452295174867,1.3666544404701317,-2.9349603153429573,0.1580698563079841,-2.9516113832291344,-0.4194373902248947,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.mlp.trtr_scores[9],3,-3.9218636832338873,3.4716599491148328,-7.850416743300218,0.006689376832443195,-7.455874608027571,-0.5161093413966436,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.mlp.tstr_ci95[0],3,-3.9779276680529287,0.9731075282690611,-5.0791024991102525,-2.876752836995605,-5.101572986494413,-3.4140653195611597,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.mlp.tstr_ci95[1],3,-1.178129023252241,0.6309935898840983,-1.8921654884462056,-0.46409255805827654,-1.9067224724305043,-0.809758009067043,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.mlp.tstr_mean,3,-2.5128989907775723,0.8554878059058191,-3.4809745762327795,-1.544823405322365,-3.5007303878909726,-2.0178723415950683,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.mlp.tstr_scores[0],3,-3.6315872102310482,2.041945182911969,-5.942265708239431,-1.320908712222666,-4.811420972440714,-1.2737522455657717,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.mlp.tstr_scores[1],3,-0.5160926192312033,0.9026905579786211,-1.5375831470532284,0.5053979085908217,-1.5584295563129698,0.00580087345104352,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.mlp.tstr_scores[2],3,-3.411642854073532,3.187536655675694,-7.018680140637608,0.1953944324905441,-7.092285502569988,-1.5648252364256874,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.mlp.tstr_scores[3],3,-1.8051775502290535,1.7872344238436306,-3.827623690622782,0.21726859016467515,-3.8688968069790874,-0.7713159825467841,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.mlp.tstr_scores[4],3,-2.633522306677403,3.8758561717589646,-7.019466450723812,1.7524218373690057,-7.10897550226553,-0.39550461255157265,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.mlp.tstr_scores[5],3,-1.0876572294818394,0.684058483682654,-1.8617422748852692,-0.3135721840784095,-1.485004461723347,-0.2977794253932382,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.mlp.tstr_scores[6],3,-4.267795203708501,3.323152419626834,-8.02829617400673,-0.5072942334102719,-6.19461271608571,-0.4305609988245418,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.mlp.tstr_scores[7],3,-1.9710657404115193,3.535273438209197,-5.971604239981186,2.029472759158148,-6.053247858836769,0.07040861286130817,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.mlp.tstr_scores[8],3,-2.0105856178613557,2.8018689752523587,-5.181198839769536,1.160027604046824,-5.245898855411819,-0.387366114963988,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.mlp.tstr_scores[9],3,-3.793863575870266,1.4864379833632797,-5.475926500734075,-2.1118006510064573,-4.6553804042537505,-2.0774771267500145,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.rf.delta_same_model_ci95[0],3,0.05209673594425392,0.06764523629026438,-0.024451055003642842,0.1286445268921507,0.00034504473241581346,0.12864012377694395,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.rf.delta_same_model_ci95[1],3,0.8175069063880867,0.2214488747935984,0.566913914139392,1.0680998986367813,0.6784667136089613,1.0728776760110508,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.rf.delta_same_model_mean,3,0.4431892347893076,0.1251831430681789,0.3015311729464112,0.584847296632204,0.3563900159843719,0.5866899981290195,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.rf.delta_same_model_scores[0],3,1.3658677655644986,0.28173999481387785,1.0470489483438374,1.6846865827851598,1.188138229018146,1.690712582903243,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.rf.delta_same_model_scores[1],3,0.5432232030706389,0.4150070098522621,0.0735985617172199,1.0128478444240578,0.2554523961889994,1.0189546404737966,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.rf.delta_same_model_scores[2],3,0.49499049101599485,0.24000788139277682,0.22339600575368196,0.7665849762783077,0.2225578989694622,0.675242513713802,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.rf.delta_same_model_scores[3],3,1.2646983918297028,0.6524908994951656,0.5263354307537655,2.00306135290564,0.8742624552028695,2.0179613479951346,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.rf.delta_same_model_scores[4],3,0.45359522040390926,0.11131056057388354,0.32763546346638883,0.5795549773414297,0.37518761086518815,0.5809989456385956,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.rf.delta_same_model_scores[5],3,0.4500517385685125,0.36897357900199174,0.03251882805361972,0.8675846490834053,0.024010237233896392,0.6658976187813084,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.rf.delta_same_model_scores[6],3,-0.5867164490027926,0.07818090816218216,-0.6751864750137262,-0.49824642299185906,-0.6617336219059369,-0.5057156537285086,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.rf.delta_same_model_scores[7],3,-0.26244733569590545,0.21659581084007437,-0.5075485690958754,-0.017346102295935528,-0.44837910882715537,-0.024616763721201806,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.rf.delta_same_model_scores[8],3,0.11115377228170886,0.5336744932525284,-0.4927557679027005,0.7150633124661182,-0.22454238890779066,0.7265390359912454,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.rf.delta_same_model_scores[9],3,0.5974755498568086,0.4224484283911699,0.11943015071007107,1.0755209490035462,0.11549770953453087,0.9035466928508695,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.rf.trtr_ci95[0],3,-1.1314621820327055,0.051362093231193555,-1.1895838620049233,-1.0733405020604878,-1.1872934948266254,-1.086219869730164,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.rf.trtr_ci95[1],3,-0.2730214969291378,0.016160460431612175,-0.2913087794427602,-0.2547342144155154,-0.2836985543829014,-0.2544292587419398,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.rf.trtr_mean,3,-0.6783603893416894,0.020541765341806562,-0.7016055850911448,-0.655115193592234,-0.7017413954548231,-0.663211485178968,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.rf.trtr_scores[0],3,-1.3134829861011756,0.008320387019903976,-1.3228983903651543,-1.304067581837197,-1.3182867637868791,-1.3038754307297689,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.rf.trtr_scores[1],3,-0.9601842126136401,0.41260690768648195,-1.4270928826893274,-0.49327554253795275,-1.214358986461106,-0.4841113696529926,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.rf.trtr_scores[2],3,-0.15502142691008383,0.17119635937263597,-0.34874834467951144,0.038705490859343744,-0.28821570232148863,0.038077320313710694,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.rf.trtr_scores[3],3,-1.2883021431467658,0.5770786529500823,-1.9413281137704264,-0.6352761725231052,-1.9546117366973021,-0.948558276059914,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.rf.trtr_scores[4],3,-0.07831334209343106,0.354242269232533,-0.47917620631293484,0.32254952212607274,-0.4871588493093084,0.13713659307002735,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.rf.trtr_scores[5],3,-0.17990163793361447,0.13131568860959889,-0.32849932834205753,-0.031303947525171405,-0.2776510332965645,-0.030639680828214555,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.rf.trtr_scores[6],3,-0.6064366384139621,0.9511730152311311,-1.682790231337581,0.46991695450965687,-1.704742609050665,-0.05247729774991816,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.rf.trtr_scores[7],3,-1.5125191447426405,0.8311102617705709,-2.4530089421272594,-0.5720293473580216,-2.139753719484387,-0.5698733537197052,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.rf.trtr_scores[8],3,-0.030406601804634503,0.1116550593413951,-0.15675619579622516,0.09594299218695615,-0.15923558973982432,0.03838638245374515,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.rf.trtr_scores[9],3,-0.6590357596569454,0.6050275593282254,-1.3436888951777202,0.025617375863829284,-1.042065160406032,0.038467780681500696,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.rf.tstr_ci95[0],3,-0.8130499686871586,0.1542488037741391,-0.9875989219142656,-0.6385010154600517,-0.9205272979202539,-0.6363106486193351,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.rf.tstr_ci95[1],3,0.17676598914092648,0.10888687189917298,0.053548894128606986,0.299983084153246,0.11015893803191835,0.3024219723178912,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.rf.tstr_mean,3,-0.23517115455238174,0.13739673170738076,-0.3906501930249626,-0.07969211607980084,-0.3152537052002914,-0.07652148704994863,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.rf.tstr_scores[0],3,0.052384779463322796,0.27807647546780256,-0.262288375351288,0.36705793427793365,-0.13014853476873323,0.37242581911636374,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.rf.tstr_scores[1],3,-0.41696100954300125,0.8269282176395106,-1.3527183784901524,0.5187963594041498,-0.9589065902721066,0.5348432708208041,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.rf.tstr_scores[2],3,0.33996906410591105,0.06910150861668744,0.2617733458874537,0.4181647823243684,0.2606352192831729,0.3870268113923133,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.rf.tstr_scores[3],3,-0.023603751317063233,0.07801641796260868,-0.11188763914443128,0.06468013651030483,-0.08747396148021203,0.06334961129783234,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.rf.tstr_scores[4],3,0.3752818783104782,0.24509037331473946,0.09793601201273883,0.6526277446082176,0.09384009632928714,0.5417356977779715,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.rf.tstr_scores[5],3,0.270150100634898,0.24055561640878317,-0.002064205146929121,0.5423644064167252,-0.006629443594318163,0.4288331600142683,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.rf.tstr_scores[6],3,-1.1931530874167549,0.8818892637204944,-2.191104734873513,-0.19520143995999695,-2.2104582627791736,-0.6451773691238507,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.rf.tstr_scores[7],3,-1.7749664804385459,1.0261801439675076,-2.9361986298576572,-0.6137343310194345,-2.454099854023746,-0.594490117440907,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.rf.tstr_scores[8],3,0.08074717047707436,0.4220318703503085,-0.3968268488714953,0.5583211898256439,-0.1861560064540455,0.567303446251421,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.rf.tstr_scores[9],3,-0.06156020980013677,0.18917562852934233,-0.2756325859089804,0.15251216630870684,-0.20012765206127936,0.15396549021603156,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.xgb.delta_same_model_ci95[0],3,-0.10720323928626434,0.458733499470286,-0.626309061720983,0.41190258314845435,-0.6369030580972017,0.15764667011920436,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.xgb.delta_same_model_ci95[1],3,2.9704170564976935,2.003156301760693,0.7036323095988481,5.237201803396539,0.6573713963968311,4.126939886548125,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.xgb.delta_same_model_mean,3,1.1152753088019993,0.9702890691942494,0.017289864431538682,2.21326075317246,-0.005118001780103276,1.6754719640930507,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.xgb.delta_same_model_scores[0],3,-0.07276267600609614,0.9323343914767952,-1.1277983593180887,0.9822730073058964,-0.6110461878999698,1.0038043477816512,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.xgb.delta_same_model_scores[1],3,0.35863573223740275,0.9152601013828955,-0.6770785729499975,1.394350037424803,-0.6982155995864749,0.8870613981493416,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.xgb.delta_same_model_scores[2],3,0.062167693427651084,0.196088731741312,-0.15972759540191056,0.2840629822572127,-0.1642560706841465,0.17537957548354988,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.xgb.delta_same_model_scores[3],3,1.8268484951242958,1.7235390119221865,-0.12351950136021261,3.7772164916088045,-0.16332292985989616,2.821934207616392,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.xgb.delta_same_model_scores[4],3,-0.09057511118485821,1.3947635951717463,-1.6688986999563225,1.4877484775866059,-1.701109385441454,0.7146920259434397,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.xgb.delta_same_model_scores[5],3,7.9199472086048734,6.470834325409493,0.5975088468778562,15.24238557033189,0.44807132929159077,11.655885148261515,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.xgb.delta_same_model_scores[6],3,0.6793485674410941,1.0065992411044544,-0.45972570448165617,1.8184228393638442,0.0981882246233643,1.8416692530765535,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.xgb.delta_same_model_scores[7],3,0.12577586833263346,1.0545277436860072,-1.0675346099700547,1.3190863466353218,-1.0918878850374565,0.7346077450176784,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.xgb.delta_same_model_scores[8],3,0.0052689123143575545,0.39971064308959486,-0.44704626056168506,0.45758408519040017,-0.45627718245711446,0.23604195970009356,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.xgb.delta_same_model_scores[9],3,0.33809839772864153,0.5128998278794903,-0.24230239551068994,0.918499190967973,0.04197554403510506,0.9303441051157144,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.xgb.trtr_ci95[0],3,-7.2740581309212775,2.0239958007603374,-9.564424990920278,-4.983691270922277,-8.44261265132893,-4.936949090105972,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.xgb.trtr_ci95[1],3,-0.7731521361607607,0.057251964065040614,-0.8379388324153493,-0.7083654399061722,-0.8392610098899327,-0.7400976992961747,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.xgb.trtr_mean,3,-3.2706300610092653,0.4526056154791953,-3.782801529919219,-2.758458592099312,-3.531942034942915,-2.748006113141966,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.xgb.trtr_scores[0],3,-1.4314551032647285,1.0565036431341333,-2.6270015222808203,-0.23590868424863665,-2.651400428791353,-0.8214824405014163,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.xgb.trtr_scores[1],3,-2.2517501293923234,1.2831492980575716,-3.7037702509745998,-0.7997300078100473,-2.992576722036342,-0.7700969441042869,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.xgb.trtr_scores[2],3,-3.483817817011763,5.496075195797859,-9.703212384821189,2.7355767507976627,-9.830138804572401,-0.31065732323144357,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.xgb.trtr_scores[3],3,-3.1726543899066684,1.6150896689271421,-5.000300401942788,-1.345008377870549,-4.105126845027137,-1.3077094796657303,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.xgb.trtr_scores[4],3,-0.5728712939601988,0.5488064467557234,-1.1939042515043399,0.04816166358394247,-0.8897248437276177,0.06083580557463908,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.xgb.trtr_scores[5],3,-15.956316912930586,13.350284492992861,-31.063585990674113,-0.8490478351870561,-23.6641072587181,-0.5407362213555567,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.xgb.trtr_scores[6],3,-2.4379703436785776,1.676427194350917,-4.335026299871787,-0.5409143874853679,-4.373741727549199,-1.4700846517432664,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.xgb.trtr_scores[7],3,-2.6357198356112232,3.9853040544568743,-7.1455159181518635,1.8740762469294165,-7.23755257289759,-0.33480346696804,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.xgb.trtr_scores[8],3,-0.32660584194027475,0.5035984515489746,-0.896481137008222,0.24326945312767245,-0.617358543505554,0.2548995611902837,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.xgb.trtr_scores[9],3,-0.43713894239631185,0.5605621157505335,-1.0714746917114222,0.19719680691879843,-1.0844203192484652,-0.11349825397023516,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.xgb.tstr_ci95[0],3,-4.512998988895729,0.38763635116984696,-4.9516508142190965,-4.074347163572362,-4.9606028922869205,-4.289197037200134,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.xgb.tstr_ci95[1],3,-0.5639496226002816,0.32965359055792653,-0.936987777526255,-0.19091146767430828,-0.9446008010961727,-0.373624033352336,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.xgb.tstr_mean,3,-2.155354752207266,0.5176834537150538,-2.7411687276677728,-1.5695407767467588,-2.753124114922069,-1.8564700708498645,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.xgb.tstr_scores[0],3,-1.5042177792708247,0.1241692516573381,-1.6447285149749242,-1.3637070435667251,-1.6475960810097017,-1.432528628401386,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.xgb.tstr_scores[1],3,-1.893114397154921,0.3678891966746763,-2.3094202135497968,-1.476808580760045,-2.1055153238870004,-1.4683125436907618,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.xgb.tstr_scores[2],3,-3.421650123584112,5.6921639275391716,-9.8629399802231,3.0196397330548757,-9.994394875256548,-0.1352777477478937,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.xgb.tstr_scores[3],3,-1.3458058947823726,0.10844934299504438,-1.4685278792307614,-1.2230839103339837,-1.4710324095256264,-1.2831926374107456,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.xgb.tstr_scores[4],3,-0.663446405145057,0.8459571484160229,-1.6207370363723799,0.2938442260822658,-1.640273579866815,-0.175032817784178,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.xgb.tstr_scores[5],3,-8.036369704325713,6.879450167583368,-15.821200420342226,-0.25153898830919985,-12.008222110456586,-0.09266489206396589,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.xgb.tstr_scores[6],3,-1.7586217762374834,0.6698279532464626,-2.516603460507943,-1.000640091967024,-2.532072474472646,-1.3718964271199021,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
gaussian_copula.utility.models.xgb.tstr_scores[7],3,-2.50994396727859,5.039831798142881,-8.213050528121917,3.1931625935647374,-8.329440457935046,0.3998042780496385,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
